scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
0_1,nomal,여미,"어머나, 깜빡했네! 손님 머리 감겨드려야하는데, 호호호",,,,,,,8,,(한껏 들뜬 듯+아쉬운 느낌) ,,yeomi,,
0_1,nomal,나리,이번에는 옆집 요미 옷가게로 렛츠 고! ,,,,,,,5,,,,Null,,
0_1,Move,요미,<순간이동>,,,,,,,7,,,,Null,,
0_1,nomal,요미,어서 오세요. 손님 여러분! 환영합니다.,,,,,,,7,,,,Null,,
0_1,nomal,주인공,어? 방금 전에 헤어샵에서 만났는데!,,,,,,,9,,(속으로/혼잣말) ,,Null,,
0_1,nomal,요미,후후후! 여미언니랑 똑같이 생겼죠? 난 여미 언니의 쌍둥이 동생 요미랍니다.,,,,,,,7,,,,yomi,,
0_1,nomal,요미,난 요미 옷가게를 하고 있어요. 매력 만점 멋쟁이가 되고 싶다면 요미의 옷을 입어보세요! 후후후  ,,,,,,,7,,,,Null,,
0_1,nomal,주인공,저도 멋쟁이가 될 수 있을까요?,,,,,,,9,,,,Null,,
0_1,nomal,요미,물론이죠. 요미 옷가게에는 불가능이란 없답니다! ,,,,,,,7,,(말을 자르며),,Null,,
0_1,nomal,요미,손님은 어떤 옷 스타일을 원하나요? ,,,,,,,7,,,,Null,,
0_1,nomal,주인공,저는 편하고 멋진 옷이요.,,,,,,,9,,,,Null,,
0_1,nomal,요미,"P_name에게 딱 어울리는 옷을 찾아볼까요? 오, 이거 좋아요. 이 옷을 한번 입어보세요. ",,,,,,,7,,(옷 두어가지를 대보며),,Null,,
0_1,nomal,나리,"우아~!  멋지다, 멋져! ",,,,,,,5,,,,Null,,
0_1,nomal,나리,"아참, 옷 구경을 하다가 깜빡했잖아. 요미 언니! 저희는 가볼게요. ",,,,,,,5,,,,Null,,
0_1,nomal,요미,"후후후, 가기 전에 이것만은 꼭 잊지마세요! ",,,,,,,7,,(아쉬워하며) ,,yomi,,
0_1,nomal,요미,옷을 사고 싶을 땐 요미에게 말을 걸어주세요.,,,,,,,7,,,,Null,,
0_1,nomal,요미,지금 입고 있는 옷을 바꾸고 싶다면 왼쪽에 있는 거울 앞에서 점프 버튼을 꾸욱! 눌러주세요.,,,,,,,7,,,,Null,,
0_1,nomal,요미,"원하는 옷을 마음껏 골라입을 수 있답니다.  요미옷가게! 언제든 찾아주세요, 후후후!",,,,,,,7,,,,Null,,
0_1,nomal,나리,"여미 언니, 요미 언니를 만나면 용돈을 많이 쓰게 된다니까!   ",,,,,,,5,,,,Null,,
0_1,nomal,나리,물건을 살 땐 세 번 생각하기. 다람. ,,,,,,,5,,,,nari,,
0_1,nomal,주인공,나도 명심할게. ,,,,,,,9,,,,Null,,
0_1,nomal,나리,이번엔 내가 제일 좋아하는 곳! 놀이터로 출발!,,,,,,,5,,(이동 -> 도착) ,,Null,,
0_1,Move,나리,<순간이동>,,,,,,,5,,,,Null,,
0_1,nomal,나리,"언제나 나를 반겨주는 놀이터! 이곳에 오면 가슴이 설레, 두근 두근!",,,,,,,5,,,,Null,,
0_1,nomal,주인공,"우아, 놀이터가 넓어서 마음껏 운동 할 수 있겠는 걸.",,,,,,,9,,(동의하는 듯),,Null,,
0_1,nomal,힘찬,나리야! 오늘도 같이 운동하자.,,,,,,,1,,,,Null,,
0_1,nomal,나리,좋아! 그 전에 새친구를 소개할게. 오늘부터 우리 섬에 살게 된 P_name이야.,,,,,,,5,,,,Null,,
0_1,nomal,주인공,"안녕, 만나서 반가워.",,,,,,,9,,,,Null,,
0_1,nomal,힘찬,나도 반갑다. 내 이름은 힘찬.,,,,,,,1,,,,Null,,
0_1,nomal,힘찬,"운동 좋아하냐? 난 무지 무지 무진장 좋아한다. 셋이서 하면 더 신나겠다, 우하하",,,,,,,1,,,,himchan,,
0_1,nomal,나리,"마을 구경을 하고나서 셋이서 운동하면 더 재밌을 거야. 힘찬아, 나중에 봐.",,,,,,,5,,,,Null,,
0_1,nomal,힘찬,운동하고 싶으면 나 힘찬이한테 말을 걸어. ,,,,,,,1,,,,Null,,
0_1,nomal,힘찬,그러면 나랑 미니게임도 할 수 있다. 우하하.,,,,,,,1,,,,himchan,,
0_1,nomal,힘찬,"미니게임 종류는 네 가지인데, 한번 게임을 하려면 체력(하트)1이 소모되지. 힘찬이랑 힘차게 놀았으니까!",,,,,,,1,,,,Null,,
0_1,nomal,힘찬,그래도 걱정마. 체력(하트)는 하루가 지나면 다시 회복되거든.,,,,,,,1,,,,Null,,
0_1,nomal,힘찬,"보상으로 코인도 주니까, 앞으로 나랑 신나게 운동하자! 약속?",,,,,,,1,,,,Null,,
0_1,nomal,주인공,난 운동을 안해봤는데 힘찬이랑 하면 왠지 운동이 좋아질 것 같아.,,,,,,,9,,,,Null,,
0_1,nomal,나리,"자, 이번에는 연못 구경을 시켜줄게. 고고~",,,,,,,5,,,,Null,,
0_1,Move,나리,<순간이동>,,,,,,,5,,(연못 도착) ,,Null,,
0_1,nomal,나리,"여기가 연못이야! 연못을 잘 보면 각종 곤충들이랑 개구리, 도마뱀을 볼 수 있어! ",,,,,,,5,,,,Null,,
0_1,nomal,주인공,"와, 신기하다! 연못에서 낚시도 할 수 있니?",,,,,,,9,,,,Null,,
0_1,nomal,나리,P_name이 낚시 좋아하는 구나! 그럼 나랑 낚시대결 어때? ,,,,,,,5,,,,Null,,
0_1,nomal,주인공,낚시 대결? 좋아! 낚시라면 나도 자신있다구. 그럼 다음에 나랑 낚시대결 하는거야!,,,,,,,9,,,,Null,,
0_1,nomal,나리,"이것으로 희망둥둥섬 소개를 마칠게. 에휴, 계속 돌아다녔더니 배도 고프고 목도 마르네.",,,,,,,5,,,,Null,,
0_1,Move,나리,<순간이동>,,,,,,,5,,(집 근처 상점을 발견하곤),,Null,,
0_1,nomal,나리,"아차, 편의점을 소개 안했네",,,,,,,5,,,,Null,,
0_1,nomal,주인공,여기가 편의점이구나. 와~ 물건이 엄청 많아.,,,,,,,9,,,,Null,,
0_1,nomal,나리,정말 감동적이지 않니? 여러가지 씨앗들도 팔아. 집을 멋지게 장식할 수 있는 생활용품도 팔고.  ,,,,,,,5,,,,Null,,
0_1,nomal,나리,"더 놀라운 건, 뽑기기계가 있다는 점. 뽑기로는 목공방과 의상실에서도 살 수 없는 희귀한 아이템을 살 수 있지!",,,,,,,5,,,,Null,,
0_1,nomal,주인공,"우와, 멋진걸?",,,,,,,9,,,,Null,,
0_1,nomal,나리,다음에 나랑 뽑기 같이 하자. 그럼 이제 P_name이 집으로 갈까?,,,,,,,5,,,,Null,,
0_1,Move,나리,<순간이동>,,,,,,,5,,(집 도착/집 앞 우체통에서),,Null,,
0_1,nomal,나리,오른쪽 위에 있는 편지 모양 버튼 보이지? 그게 우편함이야. 다람.,,,,,,,5,,,,nari,,
0_1,nomal,나리,우편함에서 주민들이 P_name에게 보낸 편지(퀘스트)랑 공지사항을 확인할 수 있어.,,,,,,,5,,,,Null,,
0_1,nomal,주인공,그렇다면 매일매일 확인해야겠는 걸.,,,,,,,9,,,,Null,,
0_1,tutorial,나리,좋은 생각! 매일 새편지가 도착하니까 꼭 확인해. 사용법이 궁금하지? 우편함을 꾹 눌러봐. ,,,,,,,5,,,,Null,,
0_1,nomal,나리,띵동! 편지 도착! 도착한 편지(퀘스트)를 누르면 내용을 볼 수 있어.,,,,,,,5,,,,Null,,
0_1,nomal,나리,띵동! 완료한 퀘스트는 보상을 받거든. '보상받기' 버튼 누르기 잊지마. ,,,,,,,5,,,,Null,,
0_1,nomal,나리,P_name아! 편지를 보내 볼게. 내가 알려준 방법대로 해봐.,,,,,,,5,,,,Null,,
0_1,nomal,주인공,"아, 편지 빨리 받아보고 싶다. 나리야! 오늘 도와줘서 고마워. ",,,,,,,9,,,,Null,,
0_1,nomal,나리,P_name 덕분에 나도 즐거웠어. 다람. ,,,,,,,5,,,,nari,,
0_1,nomal,주인공,"나리야, 보답으로 우리집에 초대할게. ",,,,,,,9,,,,Null,,
0_1,nomal,나리,"와우! 초대를 받았으니, 머리도 하고 새 옷도 사야겠다. 다람. ",,,,,,,5,,,,nari,,
0_1,Move,end,<순간이동>,,,,,,,0,,,,Null,,
