scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
9_1,nomal,메이,P_name이는 요즘 마음이 어때? 힘든 점이 있으면 여기 종이에 적어봐.,,,,,,,6,,,,Null,,
9_1,note,메이,P_name이는 요즘 마음이 어때? 힘든 점이 있으면 여기 종이에 적어봐.,,,,,,,6,0,"[화면에 여러 장의 빈 쪽지(포스트잇), 오른쪽에는 쓰레기통]",,Null,,
9_1,noteFinish,메이,어? 벌써 다 적었어? 난 쌓인 스트레스가 많아서 적는데 오래 걸렸는뎅. ,,,,,,,6,,(예: 작은 키),,Null,,
9_1,nomal,메이,"자, 이번에는 종이를 막 구겨, 막 뭉쳐. 그런 다음에 저기 파란 통에 힘껏 던져!  ",,,,,,,6,,,,Null,,
9_1,nomal,메이,종이뭉치를 던질 때  큰 소리로 이렇게 외쳐! ,,,,,,,6,,,,Null,,
9_1,nomal,메이,"스트레스야, 빠이 빠이!  난 즐겁게 살거야~~  ",,,,,,,6,,,,Null,,
9_1,nomal,메이,"자, 준비 됐으면… 던져!! ",,,,,,,6,,,,Null,,
9_1,note,메이,"자, 준비됐으면… 던져! ",,,,,,,6,1,[적은 종이 터치 -> 쓰레기통에 쪽지 버려짐] ,,Null,,
9_1,nomal,메이,"오, 잘 던지네. 어때? 마음이 가벼워진 것 같징? ",,,,,,,6,,(완료되면),,Null,,
9_1,noteEnd,주인공,"어, 그런 것 같아. 신기하다! ",,,,,,,9,,,,Null,,
9_1,nomal,메이,이번에는 P_name가  재밌게 하는 일을 생각해볼랭?,,,,,,,6,,,,Null,,
9_1,nomal,주인공,글쎄… 내가 재밌게 하는 일? ,,,,,,,9,,,,Null,,
9_1,nomal,메이,그냥 아무거나 다 괜찮아. ,,,,,,,6,,,,Null,,
9_1,nomal,메이,나 메이는 귀여운 돼지 사진을 보는 게 재밌엉.,,,,,,,6,,[엉망진창 그린 그림을 자랑스럽게 보여줌. 세상 행복한 메이의 표정],,Null,,
9_1,cuttoon,메이,스트레스가 사라진 마음 속에 재밌는 일을 하며 느꼈던 행복감을 가득 채우는 거양.,,,,,,,6,0,,,Null,,
9_1,nomal,메이,"있잖아, 이 방법이 스트레스를 푸는 데 효과가 좋더라공.",,,,,,,6,,,,Null,,
9_1,nomal,메이,P_name이도 내가 알려준 방법대로 한번 해봐.   ,,,,,,,6,,,,Null,,
9_1,nomal,주인공,"어. 해볼게. 메이야, 농장에 또 놀러올게. ",,,,,,,9,,,,Null,,
9_1,end,end,z ,,,,,,,9,,,,Null,,
